txn_id,raw_code,code,disaster_number,is_disaster,fiscal_year,disbursement_amount,disbursement_type,disbursement_date,data_watermark
TXN-000615,PA-60103-4339,PA-60103-4339,4339,true,2026,8152603.71,Vendor / contract payment,2025-11-29,SYNTHETIC-DEMO
TXN-000616,PA/60103/4339,PA-60103-4339,4339,true,2026,4614660.14,Direct assistance payment,2026-02-12,SYNTHETIC-DEMO
TXN-000617,PA-60103-4339,PA-60103-4339,4339,true,2026,4730239.56,Grant award payment,2026-06-28,SYNTHETIC-DEMO
TXN-000618,PA-60103-4339,PA-60103-4339,4339,true,2026,9198217.20,Interagency transfer,2026-04-16,SYNTHETIC-DEMO
TXN-000619,PA-60103-4339,PA-60103-4339,4339,true,2026,9399575.88,Grant award payment,2026-04-26,SYNTHETIC-DEMO
TXN-000620,PA-97036-4340,PA-97036-4340,4340,true,2026,4002024.04,Vendor / contract payment,2026-07-24,SYNTHETIC-DEMO
TXN-000621,PA-97036-4340,PA-97036-4340,4340,true,2026,7605405.66,Grant award payment,2026-03-19,SYNTHETIC-DEMO
TXN-000622,PA-97036-4340,PA-97036-4340,4340,true,2026,4544974.50,Grant award payment,2026-04-22,SYNTHETIC-DEMO
TXN-000623,PA-97036-4340,PA-97036-4340,4340,true,2026,6394564.87,Vendor / contract payment,2025-11-13,SYNTHETIC-DEMO
TXN-000624,PA-97036-4340,PA-97036-4340,4340,true,2026,3735553.72,Vendor / contract payment,2026-04-02,SYNTHETIC-DEMO
TXN-000625,PA-97036-4340,PA-97036-4340,4340,true,2026,8789625.17,Grant award payment,2026-06-20,SYNTHETIC-DEMO
TXN-000626,PA-97036-4340,PA-97036-4340,4340,true,2026,3970063.52,Grant award payment,2025-12-26,SYNTHETIC-DEMO
TXN-000627,PA-97036-4340,PA-97036-4340,4340,true,2026,6812444.21,Grant award payment,2026-08-24,SYNTHETIC-DEMO
TXN-000628,PA-97036-4340,PA-97036-4340,4340,true,2026,6823657.59,Interagency transfer,2026-05-13,SYNTHETIC-DEMO
TXN-000629,PA-97036-4340,PA-97036-4340,4340,true,2026,5287029.80,Grant award payment,2025-11-29,SYNTHETIC-DEMO
TXN-000630,PA-97036-4340,PA-97036-4340,4340,true,2026,6208784.77,Grant award payment,2025-11-15,SYNTHETIC-DEMO
TXN-000631,PA-97036-4340,PA-97036-4340,4340,true,2026,5524364.21,Vendor / contract payment,2026-08-02,SYNTHETIC-DEMO
TXN-000632,PA-97036-4340,PA-97036-4340,4340,true,2026,6216580.46,Grant award payment,2026-01-04,SYNTHETIC-DEMO
TXN-000633,PA-97036-4340,PA-97036-4340,4340,true,2026,4232149.39,Interagency transfer,2025-11-19,SYNTHETIC-DEMO
TXN-000634,PA-97036-4340,PA-97036-4340,4340,true,2026,8025781.94,Grant award payment,2026-09-17,SYNTHETIC-DEMO
TXN-000635,PA-97036-4340,PA-97036-4340,4340,true,2026,4642890.12,Direct assistance payment,2026-01-21,SYNTHETIC-DEMO
TXN-000636,PA-60101-4340,PA-60101-4340,4340,true,2026,6183513.47,Grant award payment,2026-03-12,SYNTHETIC-DEMO
TXN-000637,PA-60101-4340,PA-60101-4340,4340,true,2026,6702747.65,Direct assistance payment,2026-08-07,SYNTHETIC-DEMO
TXN-000638,pa-60101-4340,PA-60101-4340,4340,true,2026,3935224.97,Grant award payment,2026-01-12,SYNTHETIC-DEMO
TXN-000639,PA-60101-4340,PA-60101-4340,4340,true,2026,6556136.74,Grant award payment,2026-05-26,SYNTHETIC-DEMO
TXN-000640,PA-60101-4340,PA-60101-4340,4340,true,2026,3532891.46,Interagency transfer,2026-09-25,SYNTHETIC-DEMO
TXN-000641,PA-60101-4340,PA-60101-4340,4340,true,2026,7760664.73,Grant award payment,2026-01-31,SYNTHETIC-DEMO
TXN-000642,PA-60101-4340,PA-60101-4340,4340,true,2026,8016742.81,Grant award payment,2025-10-21,SYNTHETIC-DEMO
TXN-000643,PA-60101-4340,PA-60101-4340,4340,true,2026,3162064.86,Grant award payment,2026-05-12,SYNTHETIC-DEMO
TXN-000644,PA-60101-4340,PA-60101-4340,4340,true,2026,6211417.28,Direct assistance payment,2026-02-05,SYNTHETIC-DEMO
TXN-000645,PA-60101-4340,PA-60101-4340,4340,true,2026,7983458.31,Interagency transfer,2025-11-17,SYNTHETIC-DEMO
TXN-000646,PA/60101/4340,PA-60101-4340,4340,true,2026,5727470.63,Grant award payment,2026-08-17,SYNTHETIC-DEMO
TXN-000647,PA 60101 4340,PA-60101-4340,4340,true,2026,7800597.62,Grant award payment,2026-06-12,SYNTHETIC-DEMO
TXN-000648,PA-60101-4340,PA-60101-4340,4340,true,2026,5188184.73,Grant award payment,2026-08-22,SYNTHETIC-DEMO
TXN-000649,PA-60101-4340,PA-60101-4340,4340,true,2026,5512307.83,Grant award payment,2025-10-23,SYNTHETIC-DEMO
TXN-000650,PA-60101-4340,PA-60101-4340,4340,true,2026,4986760.36,Vendor / contract payment,2026-06-16,SYNTHETIC-DEMO
TXN-000651,PA-60101-4340,PA-60101-4340,4340,true,2026,3555710.52,Direct assistance payment,2026-07-15,SYNTHETIC-DEMO
TXN-000652,PA-60102-4340,PA-60102-4340,4340,true,2026,4193465.01,Grant award payment,2026-02-17,SYNTHETIC-DEMO
TXN-000653,PA-60102-4340,PA-60102-4340,4340,true,2026,5118669.48,Grant award payment,2026-09-28,SYNTHETIC-DEMO
TXN-000654,PA-60102-4340,PA-60102-4340,4340,true,2026,6274495.77,Direct assistance payment,2025-12-14,SYNTHETIC-DEMO
TXN-000655,pa-60102-4340,PA-60102-4340,4340,true,2026,4883291.89,Grant award payment,2025-10-10,SYNTHETIC-DEMO
TXN-000656,PA-60102-4340,PA-60102-4340,4340,true,2026,6013635.74,Direct assistance payment,2026-09-19,SYNTHETIC-DEMO
TXN-000657,PA-60102-4340,PA-60102-4340,4340,true,2026,4563084.01,Grant award payment,2026-06-23,SYNTHETIC-DEMO
TXN-000658,PA-60102-4340,PA-60102-4340,4340,true,2026,7783923.26,Interagency transfer,2026-08-20,SYNTHETIC-DEMO
TXN-000659,PA-60102-4340,PA-60102-4340,4340,true,2026,8117888.98,Grant award payment,2026-04-30,SYNTHETIC-DEMO
TXN-000660,pa-60102-4340,PA-60102-4340,4340,true,2026,4262032.41,Grant award payment,2026-01-15,SYNTHETIC-DEMO
TXN-000661,PA-60102-4340,PA-60102-4340,4340,true,2026,6082046.27,Grant award payment,2026-09-17,SYNTHETIC-DEMO
TXN-000662,PA-60102-4340,PA-60102-4340,4340,true,2026,3816706.82,Grant award payment,2026-08-30,SYNTHETIC-DEMO
TXN-000663,PA-60102-4340,PA-60102-4340,4340,true,2026,4290326.29,Vendor / contract payment,2025-12-21,SYNTHETIC-DEMO
TXN-000664,PA-60102-4340,PA-60102-4340,4340,true,2026,8028465.67,Vendor / contract payment,2026-07-30,SYNTHETIC-DEMO
TXN-000665,pa-60102-4340,PA-60102-4340,4340,true,2026,5448819.50,Direct assistance payment,2026-08-26,SYNTHETIC-DEMO
TXN-000666,PA-60102-4340,PA-60102-4340,4340,true,2026,5401273.33,Grant award payment,2025-12-10,SYNTHETIC-DEMO
TXN-000667,PA-60102-4340,PA-60102-4340,4340,true,2026,8537769.54,Grant award payment,2025-11-15,SYNTHETIC-DEMO
TXN-000668,pa-60103-4340,PA-60103-4340,4340,true,2026,4532818.19,Grant award payment,2026-05-05,SYNTHETIC-DEMO
TXN-000669,PA-60103-4340,PA-60103-4340,4340,true,2026,7070264.33,Grant award payment,2026-02-10,SYNTHETIC-DEMO
TXN-000670,PA-60103-4340,PA-60103-4340,4340,true,2026,6366053.45,Grant award payment,2026-01-28,SYNTHETIC-DEMO
TXN-000671,PA-60103-4340,PA-60103-4340,4340,true,2026,3412466.22,Grant award payment,2026-04-13,SYNTHETIC-DEMO
TXN-000672,PA-60103-4340,PA-60103-4340,4340,true,2026,7869887.80,Grant award payment,2025-12-18,SYNTHETIC-DEMO
TXN-000673,PA-60103-4340,PA-60103-4340,4340,true,2026,7008566.62,Grant award payment,2025-11-22,SYNTHETIC-DEMO
TXN-000674,PA-60103-4340,PA-60103-4340,4340,true,2026,7677481.27,Vendor / contract payment,2026-06-21,SYNTHETIC-DEMO
TXN-000675,PA-60103-4340,PA-60103-4340,4340,true,2026,5902174.35,Grant award payment,2025-11-09,SYNTHETIC-DEMO
TXN-000676,PA-60103-4340,PA-60103-4340,4340,true,2026,6366251.94,Grant award payment,2026-07-10,SYNTHETIC-DEMO
TXN-000677,PA-60103-4340,PA-60103-4340,4340,true,2026,4049375.49,Grant award payment,2026-03-22,SYNTHETIC-DEMO
TXN-000678,PA-60103-4340,PA-60103-4340,4340,true,2026,6530055.98,Grant award payment,2026-04-11,SYNTHETIC-DEMO
TXN-000679,PA-60103-4340,PA-60103-4340,4340,true,2026,3365452.01,Direct assistance payment,2026-02-21,SYNTHETIC-DEMO
TXN-000680,PA-60103-4340,PA-60103-4340,4340,true,2026,4009635.49,Direct assistance payment,2026-09-13,SYNTHETIC-DEMO
TXN-000681,PA-60103-4340,PA-60103-4340,4340,true,2026,6935376.77,Grant award payment,2026-08-18,SYNTHETIC-DEMO
TXN-000682,PA-60103-4340,PA-60103-4340,4340,true,2026,4039722.32,Direct assistance payment,2025-11-13,SYNTHETIC-DEMO
TXN-000683,PA-60103-4340,PA-60103-4340,4340,true,2026,7680311.74,Grant award payment,2026-05-04,SYNTHETIC-DEMO
TXN-000684,PA-97036-4341,PA-97036-4341,4341,true,2026,557.55,Interagency transfer,2026-07-18,SYNTHETIC-DEMO
TXN-000685,PA-60101-4341,PA-60101-4341,4341,true,2026,557.55,Grant award payment,2025-10-20,SYNTHETIC-DEMO
TXN-000686,PA-60102-4341,PA-60102-4341,4341,true,2026,557.55,Direct assistance payment,2026-06-29,SYNTHETIC-DEMO
TXN-000687,pa-60103-4341,PA-60103-4341,4341,true,2026,557.55,Grant award payment,2026-07-18,SYNTHETIC-DEMO
TXN-000688,PA-97036-4346,PA-97036-4346,4346,true,2026,154723.57,Grant award payment,2026-07-20,SYNTHETIC-DEMO
TXN-000689,PA-60101-4346,PA-60101-4346,4346,true,2026,154723.57,Grant award payment,2026-09-11,SYNTHETIC-DEMO
TXN-000690,PA 60102 4346,PA-60102-4346,4346,true,2026,154723.57,Interagency transfer,2026-09-25,SYNTHETIC-DEMO
TXN-000691,PA-60103-4346,PA-60103-4346,4346,true,2026,154723.57,Interagency transfer,2026-09-07,SYNTHETIC-DEMO
TXN-000692,HM-97039-4332,HM-97039-4332,4332,true,2022,5764036.06,Grant award payment,2022-02-10,SYNTHETIC-DEMO
TXN-000693,HM-97039-4337,HM-97039-4337,4337,true,2022,4523920.99,Vendor / contract payment,2022-06-05,SYNTHETIC-DEMO
TXN-000694,HM-97039-4339,HM-97039-4339,4339,true,2022,4741331.44,Direct assistance payment,2022-03-08,SYNTHETIC-DEMO
TXN-000695,HM 97039 4339,HM-97039-4339,4339,true,2022,3617008.80,Vendor / contract payment,2022-07-24,SYNTHETIC-DEMO
TXN-000696,HM-97039-4339,HM-97039-4339,4339,true,2022,4767323.95,Vendor / contract payment,2022-05-19,SYNTHETIC-DEMO
TXN-000697,HM-97039-4339,HM-97039-4339,4339,true,2022,6401830.37,Grant award payment,2021-12-02,SYNTHETIC-DEMO
TXN-000698,HM-97039-4339,HM-97039-4339,4339,true,2022,3390744.44,Vendor / contract payment,2022-02-11,SYNTHETIC-DEMO
TXN-000699,HM-97039-4339,HM-97039-4339,4339,true,2022,4650733.75,Grant award payment,2022-05-24,SYNTHETIC-DEMO
TXN-000700,HM-97039-4339,HM-97039-4339,4339,true,2022,7478758.12,Grant award payment,2022-07-14,SYNTHETIC-DEMO
TXN-000701,HM-97039-4339,HM-97039-4339,4339,true,2022,5156985.29,Interagency transfer,2022-04-10,SYNTHETIC-DEMO
TXN-000702,HM-97039-4339,HM-97039-4339,4339,true,2022,6580213.43,Grant award payment,2021-11-28,SYNTHETIC-DEMO
TXN-000703,HM-97039-4339,HM-97039-4339,4339,true,2022,3471327.84,Grant award payment,2022-03-10,SYNTHETIC-DEMO
TXN-000704,HM/97039/4339,HM-97039-4339,4339,true,2022,5357833.64,Vendor / contract payment,2021-12-13,SYNTHETIC-DEMO
TXN-000705,HM 97039 4339,HM-97039-4339,4339,true,2022,3382827.08,Vendor / contract payment,2021-11-17,SYNTHETIC-DEMO
TXN-000706,HM-97039-4340,HM-97039-4340,4340,true,2022,4336104.85,Interagency transfer,2022-07-24,SYNTHETIC-DEMO
TXN-000707,HM-97039-4340,HM-97039-4340,4340,true,2022,5033632.83,Grant award payment,2022-03-14,SYNTHETIC-DEMO
TXN-000708,LEG-0002,HM-97039-4340,4340,true,2022,6031820.37,Direct assistance payment,2022-06-14,SYNTHETIC-DEMO
TXN-000709,HM-97039-4340,HM-97039-4340,4340,true,2022,4726837.94,Grant award payment,2022-07-09,SYNTHETIC-DEMO
TXN-000710,HM-97039-4340,HM-97039-4340,4340,true,2022,6881664.75,Grant award payment,2022-07-09,SYNTHETIC-DEMO
TXN-000711,HM-97039-4340,HM-97039-4340,4340,true,2022,5189599.61,Interagency transfer,2022-08-05,SYNTHETIC-DEMO
TXN-000712,LEG-0002,HM-97039-4340,4340,true,2022,3515464.45,Direct assistance payment,2021-12-19,SYNTHETIC-DEMO
TXN-000713,HM-60201-4332,HM-60201-4332,4332,true,2022,5764036.06,Direct assistance payment,2022-04-10,SYNTHETIC-DEMO
TXN-000714,HM/60201/4337,HM-60201-4337,4337,true,2022,4523920.99,Direct assistance payment,2021-11-24,SYNTHETIC-DEMO
TXN-000715,HM-60201-4339,HM-60201-4339,4339,true,2022,6657776.92,Grant award payment,2022-09-20,SYNTHETIC-DEMO
TXN-000716,HM-60201-4339,HM-60201-4339,4339,true,2022,3837477.83,Grant award payment,2022-08-19,SYNTHETIC-DEMO
TXN-000717,HM-60201-4339,HM-60201-4339,4339,true,2022,6456965.82,Direct assistance payment,2022-01-09,SYNTHETIC-DEMO
TXN-000718,HM-60201-4339,HM-60201-4339,4339,true,2022,5069249.31,Direct assistance payment,2022-04-17,SYNTHETIC-DEMO
TXN-000719,HM-60201-4339,HM-60201-4339,4339,true,2022,7314873.83,Vendor / contract payment,2022-09-15,SYNTHETIC-DEMO
TXN-000720,HM-60201-4339,HM-60201-4339,4339,true,2022,4023350.68,Grant award payment,2022-03-02,SYNTHETIC-DEMO
TXN-000721,HM 60201 4339,HM-60201-4339,4339,true,2022,6728439.04,Vendor / contract payment,2022-08-20,SYNTHETIC-DEMO
TXN-000722,HM-60201-4339,HM-60201-4339,4339,true,2022,6529522.47,Vendor / contract payment,2022-08-25,SYNTHETIC-DEMO
TXN-000723,HM-60201-4339,HM-60201-4339,4339,true,2022,3502865.14,Grant award payment,2021-10-05,SYNTHETIC-DEMO
TXN-000724,HM/60201/4339,HM-60201-4339,4339,true,2022,5860321.73,Grant award payment,2022-04-17,SYNTHETIC-DEMO
TXN-000725,HM-60201-4339,HM-60201-4339,4339,true,2022,3016075.38,Grant award payment,2022-06-22,SYNTHETIC-DEMO
TXN-000726,HM-60201-4340,HM-60201-4340,4340,true,2022,5597620.07,Grant award payment,2021-10-25,SYNTHETIC-DEMO
TXN-000727,HM-60201-4340,HM-60201-4340,4340,true,2022,7632362.48,Direct assistance payment,2022-03-11,SYNTHETIC-DEMO
TXN-000728,HM-60201-4340,HM-60201-4340,4340,true,2022,3665028.84,Vendor / contract payment,2022-07-19,SYNTHETIC-DEMO
TXN-000729,HM-60201-4340,HM-60201-4340,4340,true,2022,4808489.35,Vendor / contract payment,2022-09-04,SYNTHETIC-DEMO
TXN-000730,HM-60201-4340,HM-60201-4340,4340,true,2022,4324545.05,Grant award payment,2022-01-31,SYNTHETIC-DEMO
TXN-000731,HM-60201-4340,HM-60201-4340,4340,true,2022,4429419.34,Interagency transfer,2022-03-27,SYNTHETIC-DEMO
TXN-000732,HM-60201-4340,HM-60201-4340,4340,true,2022,5257659.67,Grant award payment,2022-07-02,SYNTHETIC-DEMO
TXN-000733,HM-97039-4332,HM-97039-4332,4332,true,2023,6455720.39,Direct assistance payment,2023-01-10,SYNTHETIC-DEMO
TXN-000734,HM-97039-4337,HM-97039-4337,4337,true,2023,5066791.51,Grant award payment,2022-12-25,SYNTHETIC-DEMO
TXN-000735,HM-97039-4339,HM-97039-4339,4339,true,2023,6004260.56,Direct assistance payment,2022-11-28,SYNTHETIC-DEMO
TXN-000736,HM-97039-4339,HM-97039-4339,4339,true,2023,5245429.21,Grant award payment,2023-06-06,SYNTHETIC-DEMO
TXN-000737,HM-97039-4339,HM-97039-4339,4339,true,2023,5092026.67,Interagency transfer,2022-12-27,SYNTHETIC-DEMO
TXN-000738,HM-97039-4339,HM-97039-4339,4339,true,2023,6048697.56,Direct assistance payment,2023-03-24,SYNTHETIC-DEMO
TXN-000739,HM-97039-4339,HM-97039-4339,4339,true,2023,4636486.79,Grant award payment,2023-08-24,SYNTHETIC-DEMO
TXN-000740,HM-97039-4339,HM-97039-4339,4339,true,2023,5906363.03,Direct assistance payment,2023-03-11,SYNTHETIC-DEMO
TXN-000741,HM-97039-4339,HM-97039-4339,4339,true,2023,5331218.35,Grant award payment,2023-04-05,SYNTHETIC-DEMO
TXN-000742,HM-97039-4339,HM-97039-4339,4339,true,2023,4724513.89,Grant award payment,2023-03-10,SYNTHETIC-DEMO
TXN-000743,HM-97039-4339,HM-97039-4339,4339,true,2023,3953363.10,Vendor / contract payment,2023-06-29,SYNTHETIC-DEMO
TXN-000744,HM-97039-4339,HM-97039-4339,4339,true,2023,4210428.71,Grant award payment,2022-10-28,SYNTHETIC-DEMO
TXN-000745,HM-97039-4339,HM-97039-4339,4339,true,2023,4682011.70,Grant award payment,2022-10-07,SYNTHETIC-DEMO
TXN-000746,HM-97039-4339,HM-97039-4339,4339,true,2023,4831299.88,Grant award payment,2023-05-28,SYNTHETIC-DEMO
TXN-000747,HM/97039/4339,HM-97039-4339,4339,true,2023,5410448.88,Grant award payment,2022-11-15,SYNTHETIC-DEMO
TXN-000748,HM-97039-4340,HM-97039-4340,4340,true,2023,3177912.77,Grant award payment,2022-12-12,SYNTHETIC-DEMO
TXN-000749,HM-97039-4340,HM-97039-4340,4340,true,2023,3965216.10,Vendor / contract payment,2022-12-12,SYNTHETIC-DEMO
TXN-000750,LEG-0002,HM-97039-4340,4340,true,2023,5939130.37,Interagency transfer,2023-04-06,SYNTHETIC-DEMO
TXN-000751,HM-97039-4340,HM-97039-4340,4340,true,2023,6098914.89,Direct assistance payment,2023-07-20,SYNTHETIC-DEMO
TXN-000752,LEG-0002,HM-97039-4340,4340,true,2023,6106433.65,Grant award payment,2023-08-29,SYNTHETIC-DEMO
TXN-000753,HM-97039-4340,HM-97039-4340,4340,true,2023,6072363.35,Grant award payment,2023-05-23,SYNTHETIC-DEMO
TXN-000754,HM-97039-4340,HM-97039-4340,4340,true,2023,4860861.78,Direct assistance payment,2023-05-15,SYNTHETIC-DEMO
TXN-000755,LEG-0002,HM-97039-4340,4340,true,2023,3780106.86,Grant award payment,2023-03-28,SYNTHETIC-DEMO
TXN-000756,HM-60201-4332,HM-60201-4332,4332,true,2023,6455720.39,Grant award payment,2023-05-17,SYNTHETIC-DEMO
TXN-000757,HM-60201-4337,HM-60201-4337,4337,true,2023,5066791.51,Interagency transfer,2022-10-23,SYNTHETIC-DEMO
TXN-000758,HM-60201-4339,HM-60201-4339,4339,true,2023,7233997.56,Grant award payment,2023-08-21,SYNTHETIC-DEMO
TXN-000759,HM-60201-4339,HM-60201-4339,4339,true,2023,3011271.09,Direct assistance payment,2023-03-30,SYNTHETIC-DEMO
TXN-000760,HM-60201-4339,HM-60201-4339,4339,true,2023,7564537.96,Grant award payment,2023-03-02,SYNTHETIC-DEMO
TXN-000761,HM-60201-4339,HM-60201-4339,4339,true,2023,3238070.26,Grant award payment,2023-06-04,SYNTHETIC-DEMO
TXN-000762,HM-60201-4339,HM-60201-4339,4339,true,2023,5196747.66,Interagency transfer,2023-08-19,SYNTHETIC-DEMO
TXN-000763,HM-60201-4339,HM-60201-4339,4339,true,2023,3956893.09,Vendor / contract payment,2022-10-07,SYNTHETIC-DEMO
TXN-000764,HM-60201-4339,HM-60201-4339,4339,true,2023,7143547.10,Grant award payment,2023-05-25,SYNTHETIC-DEMO
TXN-000765,HM-60201-4339,HM-60201-4339,4339,true,2023,6173522.24,Direct assistance payment,2023-08-25,SYNTHETIC-DEMO
TXN-000766,HM-60201-4339,HM-60201-4339,4339,true,2023,4851589.57,Vendor / contract payment,2023-06-04,SYNTHETIC-DEMO
TXN-000767,HM-60201-4339,HM-60201-4339,4339,true,2023,3357424.68,Vendor / contract payment,2023-04-13,SYNTHETIC-DEMO
TXN-000768,HM-60201-4339,HM-60201-4339,4339,true,2023,7118255.68,Grant award payment,2023-07-04,SYNTHETIC-DEMO
TXN-000769,HM-60201-4339,HM-60201-4339,4339,true,2023,7230691.44,Grant award payment,2022-10-09,SYNTHETIC-DEMO
TXN-000770,HM-60201-4340,HM-60201-4340,4340,true,2023,5214419.13,Interagency transfer,2022-12-07,SYNTHETIC-DEMO
TXN-000771,HM-60201-4340,HM-60201-4340,4340,true,2023,5758631.71,Vendor / contract payment,2022-12-22,SYNTHETIC-DEMO
TXN-000772,HM-60201-4340,HM-60201-4340,4340,true,2023,3882318.72,Vendor / contract payment,2023-01-16,SYNTHETIC-DEMO
TXN-000773,HM-60201-4340,HM-60201-4340,4340,true,2023,6167573.31,Direct assistance payment,2023-05-11,SYNTHETIC-DEMO
TXN-000774,HM-60201-4340,HM-60201-4340,4340,true,2023,5077107.15,Grant award payment,2023-03-23,SYNTHETIC-DEMO
TXN-000775,hm-60201-4340,HM-60201-4340,4340,true,2023,5807067.47,Grant award payment,2023-04-08,SYNTHETIC-DEMO
TXN-000776,HM-60201-4340,HM-60201-4340,4340,true,2023,2679656.61,Interagency transfer,2023-04-21,SYNTHETIC-DEMO
TXN-000777,HM-60201-4340,HM-60201-4340,4340,true,2023,5414165.67,Interagency transfer,2023-03-13,SYNTHETIC-DEMO
TXN-000778,HM-97039-4332,HM-97039-4332,4332,true,2024,6068377.17,Vendor / contract payment,2023-11-02,SYNTHETIC-DEMO
TXN-000779,HM-97039-4337,HM-97039-4337,4337,true,2024,4762784.02,Grant award payment,2024-02-10,SYNTHETIC-DEMO
TXN-000780,HM-97039-4339,HM-97039-4339,4339,true,2024,5427089.00,Vendor / contract payment,2024-05-14,SYNTHETIC-DEMO
TXN-000781,HM-97039-4339,HM-97039-4339,4339,true,2024,6385033.87,Grant award payment,2023-10-10,SYNTHETIC-DEMO
TXN-000782,HM-97039-4339,HM-97039-4339,4339,true,2024,3596752.76,Direct assistance payment,2024-09-28,SYNTHETIC-DEMO
TXN-000783,HM-97039-4339,HM-97039-4339,4339,true,2024,5104754.38,Grant award payment,2024-04-11,SYNTHETIC-DEMO
TXN-000784,HM-97039-4339,HM-97039-4339,4339,true,2024,5319366.41,Direct assistance payment,2024-06-02,SYNTHETIC-DEMO
TXN-000785,HM-97039-4339,HM-97039-4339,4339,true,2024,2998929.08,Direct assistance payment,2024-05-16,SYNTHETIC-DEMO
TXN-000786,HM-97039-4339,HM-97039-4339,4339,true,2024,5102105.56,Vendor / contract payment,2023-10-19,SYNTHETIC-DEMO
TXN-000787,HM-97039-4339,HM-97039-4339,4339,true,2024,3752413.11,Grant award payment,2024-05-12,SYNTHETIC-DEMO
TXN-000788,HM-97039-4339,HM-97039-4339,4339,true,2024,6826850.34,Grant award payment,2023-12-24,SYNTHETIC-DEMO
TXN-000789,HM-97039-4339,HM-97039-4339,4339,true,2024,5709505.87,Direct assistance payment,2024-03-04,SYNTHETIC-DEMO
TXN-000790,HM-97039-4339,HM-97039-4339,4339,true,2024,5470344.48,Grant award payment,2024-05-20,SYNTHETIC-DEMO
TXN-000791,HM-97039-4339,HM-97039-4339,4339,true,2024,6418810.57,Interagency transfer,2024-03-21,SYNTHETIC-DEMO
TXN-000792,HM-97039-4340,HM-97039-4340,4340,true,2024,3178450.66,Grant award payment,2024-03-16,SYNTHETIC-DEMO
TXN-000793,HM-97039-4340,HM-97039-4340,4340,true,2024,5860556.37,Grant award payment,2024-03-29,SYNTHETIC-DEMO
TXN-000794,HM-97039-4340,HM-97039-4340,4340,true,2024,6447366.64,Direct assistance payment,2024-05-03,SYNTHETIC-DEMO
TXN-000795,HM-97039-4340,HM-97039-4340,4340,true,2024,7657643.41,Direct assistance payment,2024-05-01,SYNTHETIC-DEMO
TXN-000796,HM-97039-4340,HM-97039-4340,4340,true,2024,5029512.53,Direct assistance payment,2024-02-24,SYNTHETIC-DEMO
TXN-000797,HM-97039-4340,HM-97039-4340,4340,true,2024,3779164.26,Grant award payment,2024-07-14,SYNTHETIC-DEMO
TXN-000798,HM-97039-4340,HM-97039-4340,4340,true,2024,5648189.51,Vendor / contract payment,2023-11-15,SYNTHETIC-DEMO
TXN-000799,HM-60201-4332,HM-60201-4332,4332,true,2024,6068377.17,Grant award payment,2024-05-29,SYNTHETIC-DEMO
TXN-000800,HM-60201-4337,HM-60201-4337,4337,true,2024,4762784.02,Vendor / contract payment,2024-04-29,SYNTHETIC-DEMO
TXN-000801,HM-60201-4339,HM-60201-4339,4339,true,2024,5995046.23,Grant award payment,2024-01-06,SYNTHETIC-DEMO
TXN-000802,HM-60201-4339,HM-60201-4339,4339,true,2024,3192785.19,Vendor / contract payment,2023-12-01,SYNTHETIC-DEMO
TXN-000803,HM-60201-4339,HM-60201-4339,4339,true,2024,5720770.46,Vendor / contract payment,2024-09-19,SYNTHETIC-DEMO
TXN-000804,HM-60201-4339,HM-60201-4339,4339,true,2024,5802815.80,Interagency transfer,2024-02-19,SYNTHETIC-DEMO
TXN-000805,HM-60201-4339,HM-60201-4339,4339,true,2024,3370520.27,Grant award payment,2024-05-12,SYNTHETIC-DEMO
TXN-000806,HM-60201-4339,HM-60201-4339,4339,true,2024,7444898.01,Vendor / contract payment,2024-07-21,SYNTHETIC-DEMO
TXN-000807,HM-60201-4339,HM-60201-4339,4339,true,2024,7058131.92,Vendor / contract payment,2024-01-31,SYNTHETIC-DEMO
TXN-000808,HM-60201-4339,HM-60201-4339,4339,true,2024,4894569.41,Grant award payment,2024-09-09,SYNTHETIC-DEMO
TXN-000809,HM-60201-4339,HM-60201-4339,4339,true,2024,6480933.79,Grant award payment,2024-06-04,SYNTHETIC-DEMO
TXN-000810,HM-60201-4339,HM-60201-4339,4339,true,2024,3197830.47,Direct assistance payment,2024-06-04,SYNTHETIC-DEMO
TXN-000811,HM-60201-4339,HM-60201-4339,4339,true,2024,4923347.67,Vendor / contract payment,2024-03-16,SYNTHETIC-DEMO
TXN-000812,HM/60201/4339,HM-60201-4339,4339,true,2024,4030306.21,Grant award payment,2024-03-19,SYNTHETIC-DEMO
TXN-000813,HM-60201-4340,HM-60201-4340,4340,true,2024,6946877.75,Vendor / contract payment,2024-07-21,SYNTHETIC-DEMO
TXN-000814,HM-60201-4340,HM-60201-4340,4340,true,2024,5974289.79,Grant award payment,2024-05-18,SYNTHETIC-DEMO
TXN-000815,HM-60201-4340,HM-60201-4340,4340,true,2024,5010798.87,Grant award payment,2024-08-20,SYNTHETIC-DEMO
TXN-000816,HM-60201-4340,HM-60201-4340,4340,true,2024,6091639.76,Grant award payment,2024-08-23,SYNTHETIC-DEMO
TXN-000817,HM-60201-4340,HM-60201-4340,4340,true,2024,4988107.22,Direct assistance payment,2024-06-21,SYNTHETIC-DEMO
TXN-000818,HM-60201-4340,HM-60201-4340,4340,true,2024,3448438.42,Vendor / contract payment,2024-04-29,SYNTHETIC-DEMO
TXN-000819,HM-60201-4340,HM-60201-4340,4340,true,2024,5140731.57,Grant award payment,2024-09-14,SYNTHETIC-DEMO
